name,Boiling-Point,Melting-Point,Density,Dissociation Constants,Flash-Point
PASNEE_clean,,,,,
QITYOI_clean,337.6666666666667,151.78444444444443,0.0,0.0,193.58333333333331
EBEWIT_clean,,,,,
NUDMEG_clean,,249.0,,,
COWXOC_clean,,0.0,,,
GASSUR_clean,,,,,
AMOFAK_clean,,,,,
DOLRAZ_clean,,,,,
BAKYOE_clean,,,,,
BETDIP_clean,,,,,
TONLOZ_clean,,,,,
XUBGUY_clean,,,,,
BIHMUC_clean,,,,,
FIJDIM10_clean,0.0,427.0,0.0,0.0,260.0
ZEDZAL_clean,,,,,
HUSJUC_clean,,,,,
ODIMAQ_clean,,148.0,,,
SAJDIT_clean,,,,,
VUKJOC_clean,,,,,
SAXLEK_clean,,,,,
JUJZIZ_clean,,,,,
XACHOA_clean,305.0,111.0,,,
NIHVUX_clean,,,,,
YEGDAR_clean,,,,,
OZULUS_clean,,,,,
ETAXIH_clean,,,,,
SEYFAE_clean,,,,,
ISISUZ_clean,,,,,
VEDFOB_clean,,315.0,,0.0,
NARPOO_clean,,,,,
ESURER04_clean,,,,,
YOYPIN_clean,,,,,
LUFNAC05_clean,,,,,
PEJRED_clean,,,,,
YEDKUO_clean,,,,,
ZIJVAR_clean,,,,,
PETWOC_clean,0.0,427.0,0.0,0.0,260.0
NARPUU_clean,,,,,
MIFTIG_clean,,,,,
CEBDOD_clean,,,,,
MAHCEG_clean,,,,,
RUFRIV_clean,0.0,346.3333333333333,0.0,0.0,
EZEQIL_clean,0.0,427.0,0.0,0.0,260.0
HIDBIH_clean,,,,,
PEVZAT_clean,,189.8125,0.0,,210.0
NIWZIE16_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
IXAKAU_clean,,,,,
WOWBER_clean,,,,,
XEGKIF_clean,,,,,
PUQYAC_clean,,,,,
OBIBAF_clean,117.85555555555557,16.63992063492064,0.0,0.0,40.17460317460318
APAZOI_clean,,,,,
KEBFII_clean,,,,,
LUZJAT_clean,,,,,
YAJXIT_clean,,,,,
XOVYIR_clean,,,,,
JOXPIX_clean,,,,,
HIDCUU_clean,,,,,
ALUJOH_clean,0.0,427.0,0.0,0.0,260.0
XEXLAP_clean,,,,,
XOJCUV_clean,,,,,
ZISFEO_clean,,,,,
VOTKEW_clean,,,,,
HUCXIO_clean,,,,,
HEKTUO_clean,,,,,
UGELIB_clean,277.51851851851853,42.21333333333333,0.0,0.0,
RACZEC_clean,,,,,
LUPYAX_clean,,306.0,,,
BUQWER_clean,0.0,236.5822222222222,0.0,0.0,193.0
EJUVOU_clean,277.51851851851853,42.21333333333333,0.0,0.0,
VEHKIE_SL,,,,,
ZILBAZ_clean,,,,,
DUXMAL_clean,,,,,
COSMII_clean,,,,,
HOZDIL_clean,,,,,
YAZYIJ_clean,,,,,
ECOSIY_clean,174.0,158.5,0.0,0.0,62.0
HIHGAI_clean,,,,,
QEKLID01_clean,,,,,
AJAKON_clean,,,,,
ROYREE_clean,,315.0,,,
NEXXIZ_clean,,,,,
AVEQID_clean,,,,,
IBACAS_clean,,0.0,,,
CAVRAU_clean,,,,,
LIFSAW_clean,,315.0,,0.0,
COPXOV_clean,,,,,
WAYMEQ_SL,0.0,427.0,0.0,0.0,260.0
RALZEL_clean,,,,,
GAGSUF_clean,,,,,
POHLOP_clean,,,,,
BOPHEV_clean,,,,,
IREKUN_clean,,,,,
GONNAA_clean,,,,,
YOYPUZ_clean,,,,,
TISLIR_clean,260.0,0.0,0.0,,170.0
ROLCEC18_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
MIFNUM_clean,,,,,
HOXKIP_clean,,359.0,,,
SETQOZ_SL,0.0,427.0,0.0,0.0,260.0
YUHHIU_clean,,,,,
VEMMIK_clean,,,,,
UGUHEK_clean,,,,,
JIXWUJ_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
IRORUE_clean,,256.0,,,
ITIXAM_clean,,,,,
DAHWAM_clean,,,,,
UJUQIB_clean,,,,,
HEDCIE_clean,,,,,
AQALIO_clean,0.0,174.65740740740742,0.0,0.0,
OQETEK_clean,,,,,
GOMREG_clean,277.51851851851853,42.21333333333333,0.0,0.0,
PUGFOO_clean,,,,,
ACAJOF_clean,,,,,
FAGQAI_clean,,,,,
OSAWEL_clean,,,,,
LUFQUZ02_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
PEPBAO_clean,,,,,
AFOTUL_clean,,,,,
COZMUA_clean,,,,,
VEMSUC_clean,117.85555555555557,16.63992063492064,0.0,0.0,40.17460317460318
DAXHUH_clean,,,,,
GEGGIK01_clean,,,,,
FIHFAF_clean,,158.94444444444446,0.0,0.0,
LOSXIC_clean,,,,,
BETDEL_clean,,,,,
JORSEQ_clean,,0.0,,,
ZIYPUU_clean,0.0,427.0,0.0,0.0,260.0
GIYTAK_clean,,,,,
ZALGEB_clean,117.85555555555557,16.63992063492064,0.0,0.0,40.17460317460318
YIBMUT_clean,,,,,
REWSUJ_clean,0.0,174.65740740740742,0.0,0.0,
COWREN_clean,,,,,
ZALMIL_clean,,,,,
KOZSID_clean,,,,,
EPEWAY_clean,,131.0,,,
TAKHAR_clean,,,,,
GOTNEK_clean,,315.0,,,
IHECAB_clean,,,,,
CUKXAJ_clean,,276.0,,0.0,
WEHHIC_clean,,,,,
WAHNOL_clean,,,,,
WITKIV_clean,,,,,
CAZNUO_charged,,,,,
ELERIX_clean,,315.0,,0.0,
ONUKAL_clean,,,,,
REYBAA_clean,,,,,
TEWGEJ_clean,,,,,
EPOXAJ_clean,0.0,152.95555555555558,0.0,0.0,100.0
QUFGIH_clean,277.51851851851853,42.21333333333333,0.0,0.0,
OXOLAP_SL,,,,,
ZIKCED_clean,,,,,
UVUQAE_clean,,,,,
KUMGOQ_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
TAJXIO04_clean,0.0,346.3333333333333,0.0,0.0,
NUCPEI_clean,,,,,
CUQROX_clean,,,,,
HIHGUC_clean,,,,,
KOSLOV_clean,,,,,
BUPVEP_clean,,,,,
HICWIB_clean,,720.0,,,
FIJDIM09_clean,0.0,427.0,0.0,0.0,260.0
HELDOT_clean,,,,,
XUZDUS_clean,0.0,280.0,0.0,0.0,250.0
XEYMAR_clean,,315.0,,0.0,
EQEROJ_clean,,,,,
QAGQEW_clean,,,,,
ACAKUM_clean,,,,,
WOBHOM_clean,122.0,22.866666666675,0.0,0.0,111.5
JIZJAF_clean,122.0,22.866666666675,0.0,0.0,111.5
YOTROQ_clean,,,,,
HAJDII_clean,,,,,
PAMTOO_clean,,,,,
AWIBEO_clean,,,,,
LOCZIO_clean,,276.0,,0.0,
KOZSOJ_clean,,,,,
OHUMIP_clean,,,,,
YIZGEV_clean,277.51851851851853,42.21333333333333,0.0,0.0,
GAFRUD_clean,,,,,
LUKREO_clean,,,,,
FITJEY_clean,,,,,
ATUYAR_clean,,,,,
XOXMED_clean,,,,,
PEKDAM_clean,,,,,
YOYPEJ_clean,,,,,
BOZFIH_clean,,,,,
PUZJOL_clean,,359.0,,,
BOHJOZ_auto,,,,,
DANVEU_clean,,252.0,,,
DALVIY_clean,,,,,
RIBDAJ_clean,,,,,
POSFIO_clean,,,,,
PUNSIB_clean,,,,,
TETWUM_clean,,,,,
SADMUH_SL,0.0,427.0,0.0,0.0,260.0
KAXFUM_clean,,,,,
SABWUQ_clean,,,,,
MATPOP_clean,,,,,
WODVOB_clean,,,,,
SUHMEP_clean,,,,,
QOVSUR_clean,,,,,
SIVQAR_clean,,315.0,,0.0,
QOYLOG_clean,,276.0,,0.0,
ASACON_clean,,,,,
DIBWUI_clean,,,,,
PEWGEF_clean,,,,,
DIVPUU_clean,,,,,
HAWREE_clean,78.26777777777777,-114.03269841269842,0.0,0.0,12.84126984126984
SUVFEU_clean,,,,,
HASMIZ_clean,,,,,
QOSKAM_clean,,256.0,,,
BONWIL_clean,,,,,
UMIGAA_clean,,,,,
MAWFEY_clean,,,,,
WALKAY_clean,,,,,
DUYRAR_clean,,252.0,,,
LEVLEF_clean,101.17222222222222,11.776851851851852,0.0,,14.351851851851853
WOWBIV_clean,,,,,
XEGKEB_clean,,,,,
NUDMUW_clean,,249.0,,,
EBIZUN_clean,,,,,
ABAVIJ_clean,,315.0,,0.0,
QUQGAL_clean,,254.0,,,
UQOWUU_clean,,,,,
NERVOV_clean,0.0,236.5822222222222,0.0,0.0,193.0
MOYMET_clean,,,,,
KOJTOU_clean,,,,,
MIFTEC_clean,,,,,
EZEQEH_clean,0.0,427.0,0.0,0.0,260.0
BAZGAM_clean,,,,,
SEQSIS_clean,,,,,
HAZGOF07_clean_h,0.0,427.0,0.0,0.0,260.0
GONTAG_clean,,,,,
PURRIE_clean,,,,,
QUVFAP_clean,0.0,174.65740740740742,0.0,0.0,
APACAX_clean,,,,,
XICNOO01_clean,,359.0,,,
FEWQIJ_manual,,,,,
XUCSOF_clean,,,,,
GOQSIQ_clean,260.6666666666667,89.88,0.0,0.0,145.0
SABWAU_SL,0.0,427.0,0.0,0.0,260.0
COWRIR_clean,,,,,
RUYTUC_clean,,,,,
PERSEM_clean,,0.0,,0.0,
PAMTUU_clean,,,,,
OTAQAD_clean,,0.0,0.0,,
IFAQUC_clean,,,,,
RUHFOR_clean,,,,,
FUDHET_clean,,,,,
MOCKAR_clean,,,,,
ZIWMEZ_clean,,,,,
XEGKAX_clean,,,,,
LULWUL_clean,0.0,346.3333333333333,0.0,0.0,
DAWCIP_clean,,,,,
HUCXEK_clean,,,,,
MAFMAK01_clean,,,,,
NUDLIJ_clean,,249.0,,,
JORBAV_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
AMUFOF_clean,,,,,
KOMHAW_clean,,158.94444444444446,0.0,0.0,
DILXED_clean,,0.0,,,
ROLCEC15_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
ACOLOV_clean,,,,,
XOMCOT_clean,,,,,
TEYHIP_charged,,,,,
LIJNOJ01_clean,,,,,
RUGJUA_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
QOHTUD_clean,,,,,
TAZLIR_clean,,,,,
HADPOU_clean,,,,,
XOPLOE_clean,,,,,
HUCWUZ_clean,,,,,
ZEDZAL01_clean,,,,,
WICQIJ_clean,,,,,
FILYEG_clean,0.0,346.3333333333333,0.0,0.0,
GARLIX_clean,,,,,
SOCKOM_clean,,,,,
DOHNUL_clean,,219.0,,,
LUMZAW_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
REJLIC_clean,,288.0,,,
MICDEJ_clean,,,,,
HAFSOZ_clean,,,,,
COTVIS_clean,,,,,
WOJZOM_clean,,,,,
GIYSUD_clean,,,,,
NOMQAJ01_clean,,,,,
XOCWET_clean,,276.0,,0.0,
IZENUY_clean,,,,,
SOTWOP_clean,,,,,
IFASOZ_clean,337.6666666666667,151.78444444444443,0.0,0.0,193.58333333333331
PITPEP_clean,,,,,
LUKRIS_clean,,,,,
HEDCEA_clean,,,,,
OHUMEL_clean,,,,,
EZOFEF_clean,,,,,
WECBOX_clean,0.0,174.65740740740742,0.0,0.0,
YEMMAF_clean,,,,,
QUGZEZ_clean,,,,,
GADDOH_clean,,0.0,,,
NAQQED_clean,,252.0,,,
VASFIH_clean,,,,,
ADODII_clean,,,,,
OSUVOP_clean,,,,,
ERUNOW_clean,,,,,
GOVXIA_clean,,,,,
WISVEB_clean,,,,,
DOYHUW_clean,,,,,
OSAXAI_clean,,,,,
SONTUL_neutral_b,,,,,
LODKIA_clean,,,,,
VERZID_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
MAXJIG_clean,,,,,
KUMJIN_clean,0.0,346.3333333333333,0.0,0.0,
KADLUZ_clean,,,,,
QOBWIN_clean,277.51851851851853,42.21333333333333,0.0,0.0,
CEHLAD_clean,,,,,
GAJZAU_clean,,,,,
COWRAJ_clean,,,,,
COWMIL_clean,,,,,
CETVAA_clean,,,,,
FATKIV_clean,,,,,
OPOBIF_clean,260.0,0.0,0.0,,170.0
XALDAS_clean,,,,,
BIBXUH_clean,,,,,
IBICAZ_clean,,,,,
CAXXEG_clean,,315.0,,0.0,
LACGED_clean,,293.0,,,
TAKHEV_clean,,,,,
FORPUY_clean,,252.0,,,
CAKFIF_clean,,,,,
ARUCUN_clean,,,,,
DAWCAH_clean,0.0,130.985,0.0,0.0,
DAFHID_clean,0.0,346.3333333333333,0.0,0.0,
HUXHEP01_clean,,,,,
PURNEX_clean,,,,,
ISIYUF01_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
YUBFOR_clean,,,,,
VEGXIQ01_clean,,,,,
UTOTUT01_clean,,,,,
UDEPIE_clean,,,,,
CAXZUY_clean,,,,,
NIWZIE10_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
DADLOM_clean,,,,,
ULIMIN_clean,,,,,
AJINOY_clean,,,,,
RUGHOS_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
FOFHUE_clean,0.0,174.65740740740742,0.0,0.0,
DANVAQ_clean,,252.0,,,
EHAGOL_clean,,276.0,,0.0,
RIBDEN_clean,,,,,
ZARLEL_clean,,,,,
VERZOJ_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
FAVZEJ_clean,,,,,
JIXWUJ01_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
EGAFUP_clean,,,,,
FUNCAT_clean,,,,,
EPEYAB_clean,,,,,
NOHKUS_clean,,,,,
OTABES_clean,,0.0,0.0,,
LEGGOU_clean,260.0,0.0,0.0,,170.0
QARCET_clean,,,,,
SAYTOD_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
BETDUB_clean,,,,,
NEVJEF_clean,,,,,
TANFEV_clean,277.51851851851853,42.21333333333333,0.0,0.0,
CABQEB_clean,117.85555555555557,16.63992063492064,0.0,0.0,40.17460317460318
JEWYAM_charged,,,,,
QUPJAN_clean,0.0,427.0,0.0,0.0,260.0
ABEXEN_clean,,,,,
JUFBIX_clean,,,,,
HOQMIL04_clean,0.0,427.0,0.0,0.0,260.0
DAFHOJ_clean,0.0,346.3333333333333,0.0,0.0,
EBAVOV_clean,,,,,
GOQTIR_clean,,,,,
EDABOC_clean,337.6666666666667,151.78444444444443,0.0,0.0,193.58333333333331
EBEXAM_clean,,,,,
LASWEJ_clean,,276.0,,0.0,
DEJCIF_clean,,256.0,,,
ZOMNIA_clean,,,,,
TECVEE_clean,188.97222222222223,18.490000000000002,0.0,0.0,92.33333333333333
KOSMAI_clean,,,,,
EDEPAG_clean,0.0,427.0,0.0,0.0,260.0
RAXDAX_clean,,,,,
ODODES_clean,,,,,
UVUGAV_clean,0.0,346.3333333333333,0.0,0.0,
CETGOY_clean,305.0,111.0,,,
SANHIB_clean,,,,,
DUTKAG_clean,174.0,158.5,0.0,0.0,62.0
RUYQIN01_clean,,,,,
OVICUS_clean,,,,,
COXHIH_clean,0.0,174.65740740740742,0.0,0.0,
FORPIM_clean,,252.0,,,
FEWQOP_clean,,,,,
KUKPOX_clean,,,,,
COWMUX_clean,,,,,
YUWKEH_clean,,,,,
SOJSUH_clean,,315.0,,,
OTENEH_charged,,,,,
FIJDIM02_clean,0.0,427.0,0.0,0.0,260.0
VAGMAT_clean,,,,,
NAJTEA_clean,,,,,
MOCKEV_clean,,,,,
OCURAG_clean,,,,,
YINCUV_clean,,,,,
TEDSIG_clean,,,,,
MAXHAW_clean,0.0,0.0,,,
HOBGOV_clean,,,,,
FUDHAP_clean,,,,,
IYAKIE_clean,0.0,427.0,0.0,0.0,260.0
HOWROC_clean,,,,,
YAJXUF_clean,,,,,
CUKXIR_clean,,276.0,,0.0,
YERJEL_clean,,,,,
YAVWUQ_clean,,,,,
BOWNUY_clean,,,,,
QOMDUS_clean,,,,,
BIRMUM_clean,,,,,
NIMPEG_clean,,,,,
NAVJAW01_clean,,,,,
BOTLED_clean,0.0,174.65740740740742,0.0,0.0,
EBAWIQ_clean,,,,,
SADMIV_clean,0.0,427.0,0.0,0.0,260.0
NADZID_clean,,,,,
DUYREV_clean,,252.0,,,
SUWQEI_clean,305.0,111.0,,,
VETMIS_clean,,,,,
YUFLOC_clean,,,,,
AMAGAX_clean,,,,,
YEKWOC_clean,,,,,
LUWYUY_clean,,,,,
IROROY_clean,,256.0,,,
YINDOQ_clean,,,,,
TAMHUM_clean,,,,,
EGAFOJ_clean,,,,,
LAZJAZ_SL,,293.0,,,
WECFAN01_clean,,,,,
VERZUP_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
QUVFET_clean,0.0,174.65740740740742,0.0,0.0,
KIFXOO_clean,,,,,
FUDGES_clean,,,,,
FOHRUR_clean,,,,,
AZAWAB_clean,,,,,
CUNQOT_clean,0.0,174.65740740740742,0.0,0.0,
URUVUA_clean,,324.0,,,
MAKXAZ_clean,,,,,
FECZAQ_manual,0.0,427.0,0.0,0.0,260.0
TACJIS_clean,,,,,
DURDAX_clean,,,,,
QETSOY_clean,,276.0,,0.0,
LUFNAC03_clean,,,,,
WUDVEY_clean,,,,,
GADFAV_clean,,0.0,,,
HOXKUB_clean,,359.0,,,
BERGAI_clean,,158.94444444444446,0.0,0.0,
VESBAY_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
MUDLON_clean,,,,,
YOYQAG_clean,,,,,
XAFFUH_clean,,,,,
OHIHUJ_clean,0.0,346.3333333333333,0.0,0.0,
ILIMOH_clean,,,,,
JUNBOL_clean,,,,,
EVUNEP_clean,0.0,174.65740740740742,0.0,0.0,
NOHKIG_clean,,,,,
IQECIS_clean,,,,,
HUZLIY_clean,,,,,
HAZGOF02_clean_h,0.0,427.0,0.0,0.0,260.0
ESANET_clean,,,,,
ZARLIP_clean,,,,,
EBOBIJ_clean,,,,,
PUSXIL_charged,,,,,
TEDXOR_clean,,,,,
OZUMIH_clean,,,,,
HENYUV_clean,,,,,
RIXBEG_clean,,,,,
PEMRIK_clean,0.0,427.0,0.0,0.0,260.0
IQILIF_clean,,,,,
SABXOL_clean,,,,,
GEFFUT_clean,,,,,
IGUVIR01_clean,,,,,
YUDFIO_clean,,,,,
GAFROX_clean,,,,,
QOBWEJ_clean,277.51851851851853,42.21333333333333,0.0,0.0,
EPAVAU_clean,,,,,
MAPLEX_clean,,,,,
APAYOH_clean,,,,,
MAXJEC_clean,,,,,
RONSIY_clean,,,,,
OLONAG_clean,,,,,
DEYJOI_clean,,,,,
ZOZKAC_clean,0.0,346.3333333333333,0.0,0.0,
WEHHEY_clean,,,,,
METYIU_clean,,,,,
NUDMAC_clean,,249.0,,,
YOYWEQ_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
OGURAK_charged,,,,,
PASNAA_clean,,,,,
DOGZIJ_clean,,,,,
FEYDET_clean,,,,,
YINCEF_clean,,,,,
KIJRUS_clean,,,,,
OCUSIP_clean,,218.0,,,
HAFVOB_clean,,,,,
CELZIE_SL,,,,,
WAQFAX_clean,,,,,
NEYJIM_clean,115.0,55.0,,,
XOPLUL_clean,,342.0,,,
HIHGIQ_clean,,,,,
LIHSIF_clean,260.0,0.0,0.0,,170.0
PEWKOT_clean,,,,,
MAXJAY_clean,,,,,
CUYRUK_clean,0.0,427.0,0.0,0.0,260.0
RUYQOT_clean,,,,,
COWMEH_clean,,,,,
RUGNUE_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
KOXFUA_clean,,,,,
BAEDTA01_clean,,245.0,0.0,0.0,0.0
FAZFET_clean,116.46666666666665,9.07777777777778,0.0,0.0,35.84861111111111
BINRUN_clean,,,,,
XUNTIL_clean,,315.0,,0.0,
QAVWAN_clean,,,,,
XATLIQ_clean,,,,,
EWUCOP_clean,,,,,
FUWYAY_clean,,,,,
NAQQON_clean,,252.0,,,
ESASAU_clean,,,,,
DALTAO_clean,,,,,
SUCLOT_clean,0.0,427.0,0.0,0.0,260.0
LOSBOM_clean,,,,,
CUNFOH_clean,,,,,
QOKCID_clean,,,,,
GAGQAI_clean,,,,,
CAWGAJ_clean,305.0,111.0,,,
VIVLAP_clean,,,,,
VITYUU_clean,,,,,
GAXWEJ_clean,0.0,427.0,0.0,0.0,260.0
RUPTED_clean,,,,,
QARTAG_clean,,254.0,,,
NIWZIE09_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
PEVBUP_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
ETEPID_clean,,,,,
NEHGEO_clean,,,,,
RAVVIU_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
XICNOO_clean,,359.0,,,
XOJPES_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
EWESAC_clean,,,,,
MIFPUO_clean,,,,,
DANROC_clean,,,,,
CIZLEE_clean,,,,,
JUSKAL_clean,,,,,
LEYQUD_clean,,252.0,,,
YOYNUX_clean,,,,,
ROLCEC13_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
DEJCEB_clean,,256.0,,,
WOJJOV_SL,,,,,
ZIJVOF02_clean,,,,,
LASWIN_clean,,276.0,,0.0,
OJICUG_clean,0.0,427.0,0.0,0.0,260.0
ZETLER_clean,,,,,
GETXAG01_clean,,,,,
NAHFIO_clean,337.6666666666667,151.78444444444443,0.0,0.0,193.58333333333331
GARMAQ_clean,,,,,
SONTIZ_clean,0.0,427.0,0.0,0.0,260.0
DUKDOD01_clean,117.85555555555557,16.63992063492064,0.0,0.0,40.17460317460318
TAJXIO02_clean,0.0,346.3333333333333,0.0,0.0,
XEXLET_clean,,,,,
XOTSEG_clean,,,,,
ORANAY_clean,,252.0,,,
OCUMIL_clean,,,,,
GUSNEN_SL,0.0,427.0,0.0,0.0,260.0
MAWFIC_clean,,315.0,,0.0,
YUWKIL_clean,,,,,
ZECKID_clean,,,,,
BUGSOM_clean,,,,,
VUMBIQ_clean,,,,,
SANHUN_clean,,,,,
CORZIU_clean,,,,,
KIFWUT_clean,,,,,
GIQXEK_clean,0.0,0.0,,,
QOHTOX_clean,,,,,
COGNAO_clean,,,,,
FAQVEA_clean,,,,,
RUGPEQ_clean,0.0,427.0,0.0,0.0,260.0
VIWKIX_clean,,276.0,,0.0,
CUGVUW_clean,,,,,
XULRIH_clean,,,,,
ILENOC_clean,277.51851851851853,42.21333333333333,0.0,0.0,
RUYTIQ_clean,,,,,
HISJIE_clean,,,,,
ZOHBEF_clean,235.0,188.0,0.0,0.0,160.0
VITYOO_clean,,,,,
FIPKOG_clean,,,,,
MIHLUL_clean,0.0,174.65740740740742,0.0,0.0,
OYEROB_clean,0.0,236.5822222222222,0.0,0.0,193.0
DOKHUH_clean,,,,,
EXEQII_SL,,,,,
YUMFUJ_clean,,,,,
WIFGOJ_clean,,,,,
OKIYAJ01_clean,,,,,
GIYSOX_clean,,,,,
GALJAG_clean,,,,,
FERVOP_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
DUKMON_clean,,,,,
GOMRAC_clean,277.51851851851853,42.21333333333333,0.0,0.0,
IWOSAP_clean,235.0,188.0,0.0,0.0,160.0
EZIPEK_clean,,,,,
KEFWID_clean,,342.0,,,
ZEXKUK_clean,,,,,
NIRGAY_clean,,,,,
GARLUJ_clean,,,,,
MIBMER_clean,,,,,
BETDAH_clean,,,,,
MIMVEJ_clean,0.0,236.5822222222222,0.0,0.0,193.0
FOSTUE_clean,,,,,
RUGGOR_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
BINSAU_clean,,,,,
YUDFEK_clean,,,,,
RUVCES_clean,45.0,62.21111111111111,0.0,,
REGMOH_clean,,,,,
REJLEY_clean,,288.0,,,
EBIJAC_clean,0.0,427.0,0.0,0.0,260.0
ACALIB_clean,,,,,
YASNAJ_clean,,,,,
IYEQUA_clean,,,,,
ESARUN_clean,,,,,
IWIPIO_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
NEHGIS_clean,,,,,
DURDIF_clean,,,,,
NOFHOG_clean,,,,,
CAKXOD_clean,0.0,174.65740740740742,0.0,0.0,
IGUTUB_clean,,,,,
FOMWOV_clean,,,,,
EXIDEV_clean,,293.0,,,
ALIXUP_clean,,,,,
IZIHEG_clean,,,,,
ETEQUQ_clean,277.51851851851853,42.21333333333333,0.0,0.0,
PUGGOP_clean,,,,,
EGAGEA_clean,,,,,
IZEQUB_clean,,,,,
GOPTIQ_clean,,,,,
KOSLUB_clean,,,,,
PAQVEK_clean,,,,,
FORPOS_clean,,252.0,,,
WOCGIG_clean,277.51851851851853,42.21333333333333,0.0,0.0,
OCUSOV_clean,,,,,
MUPYOM_clean,,,,,
ALAHUS_clean,,,,,
MIFLIY_clean,,,,,
XIHXET_clean,,,,,
CAXZOS_clean,,,,,
KOGYIP_clean,305.0,111.0,,,
YAQZUN_clean,,276.0,,0.0,
EMUTUD_clean,0.0,174.65740740740742,0.0,0.0,
RUGHUY_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
XUBJAF01_clean,140.0,135.30555555555554,0.0,0.0,
SEYFEI_clean,,,,,
YIJYUN_clean,,,,,
XILLIP_clean,,,,,
IBOZIK_clean,,,,,
DARJOX_clean,277.51851851851853,42.21333333333333,0.0,0.0,
DIBXOD_clean,,,,,
UVEVAT_clean,,,,,
REHHOD_clean,,,,,
TISKOW_clean,260.0,0.0,0.0,,170.0
LUFQUZ01_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
DALVAQ_clean,,,,,
BONNIC_clean,,215.66666666666666,,0.0,
ZIJSAO_clean,,,,,
SEYDUW_clean,,,,,
CUWNIT_clean,,,,,
ZIKJOU_clean,,,,,
YUBQET_clean,,,,,
DOKDEN_clean,,,,,
QEWDON_clean,,,,,
YARZEZ02_clean,,,,,
NUYWOU_clean,,,,,
YOQYOT_clean,0.0,427.0,0.0,0.0,260.0
FEFCUQ_clean,,,,,
IHIMAP_clean,235.0,188.0,0.0,0.0,160.0
FIRNAX01_clean,,,,,
RUFZID_clean,,,,,
NIWZIE15_clean,102.8425925925926,4.007936507936509,0.0,0.0,64.0925925925926
WAXJAJ_clean,25.632916666666667,-13.578055555555554,0.0,0.0,-17.809523809523807
FALQIU_clean,,0.0,,,
GAJZIC_clean,,,,,
NIJTOR_clean,,359.0,,,
UTOTUT_clean,,,,,
YUYLIP_clean,,,,,
DAXHUH01_clean,,,,,
VOPCIO_clean,,,,,
OCUQIN_clean,,,,,
QADXAX_clean,0.0,174.65740740740742,0.0,0.0,
CAYDIR_clean,,,,,
PIDMEV01_clean,,,,,
QIWGOU_clean,,,,,
QEYWUN_clean,,,,,
CUWNOZ_clean,,,,,
NUCYIV_clean,,,,,
AXUPEO_clean,277.51851851851853,42.21333333333333,0.0,0.0,
MOYNIY_clean,,,,,
EQETAX_clean,,,,,
VUKTUS_clean,,,,,
KAVGAQ_clean,,288.0,,,
XEXMEU_clean,,,,,
VASFED_clean,,,,,
PUFXUL_clean,,,,,
PEZCII_clean,,,,,
SOTXEG_neutral,,,,,
HURFEH_clean,,,,,
LICKAL_clean,,,,,
NAVFUM_clean,0.0,174.65740740740742,0.0,0.0,
TONMAM_clean,,,,,
ASECUY_clean,,,,,
MAKGAJ_clean,,,,,
IJEXIF_clean,,,,,
RIXBIK_clean,,,,,
PARKUQ01_clean,,,,,
XILLEL_clean,,,,,
GUFXEM_clean,,,,,
PEMREG_clean,,,,,
GUFBOA_clean,,,,,
YOYRAH_clean,,,,,
CAVREY_clean,,,,,
GARLAP_clean,,,,,
NUFBEX_clean,,,,,
TUKDAG_clean,,,,,
KARTAA_clean,261.4,10.38962962962963,0.0,0.0,
FECYUJ_clean,,,,,
BETFUD_clean,,,,,
