,name,y_test_predict,test_score,test_r2_score,test_aue,test_rmse,rmse,test_kt,test_ev,test_med
0,decision_tree,"[314.9438583 248.6994321 360.4323017 365.0037331 258.3238636 365.7856869
 392.7690245 240.8244149 313.3453108 262.0955213 243.25      327.5373619
 306.2381898 207.5941504 510.012908  237.932936  273.0447153 301.1818703
 419.6792204 344.0950456 323.5796883 454.1502676 303.6184455 434.8455407
 587.9625588 411.7314419 290.0557731 349.3273991 417.3992454 413.3498086
 238.2041423 451.8213088 330.1376548 532.7518987 420.7658653 420.2023774
 286.642966  401.7351356 238.2041423 403.6144248 227.2662675 272.3356364
 430.3178535 350.2875629 388.1620195 412.5935212 388.8078874 298.8827137
 325.3052632 432.2999638 173.9624637 482.3332433 427.8595047 252.2235263
 365.1821229 364.5438596 209.4438109 293.6688312 468.0703376 419.4309297
 280.5529954 290.4336735 274.9209028 398.0725893 287.4531258 379.9828958
 435.0266972 281.9688205 349.9322263 328.5762393 419.8611309 491.6038479
 386.9077015 207.2898531 250.3276388 351.132342  343.5144425 429.251202
 268.2317936 296.5066632 464.4505141 581.1862853 209.4438109 428.5278878
 285.7677903 192.4932764 358.1767107 427.8595047 212.9076403 372.56386
 373.975517  478.4019064 441.101545  254.7937202 326.8523005 280.9371394
 506.6458359 351.132342  437.010603  296.1678551 274.5541866 388.8733942
 373.5618284 332.0894707 348.2352941 351.132342  411.7721617 310.6114021
 313.8598735 292.0004383 370.1448748 434.8455407 374.3998366 287.1143376
 362.1776377 409.818954  217.8126426 273.5320022 441.101545  290.4196738
 419.6268483 398.0302628 310.5419216 539.094857  360.4327973 448.5895831
 426.6166823 296.7787793 333.2751843 436.2831134 401.6013439 416.8224299
 362.034114  330.9915833 424.1820768 374.8653175 395.7748471 399.4885504
 439.8232932 285.0447503 343.5144425 237.7271839 337.0294703 392.5478607
 417.4590023 284.2675894 236.0512968 394.2848613 417.8548319 430.3178535
 449.2856124 362.8201709 359.6560847 375.8955641 421.0342922 270.7279298
 345.7300938 413.0359093 426.9673019 281.7929364 287.4531258 358.4274656
 501.863354  241.5835629 413.643388  349.9322263 423.3342743 594.9327383
 259.0809541 404.7940075 379.9828958 374.1563878 359.6560847 263.6600639
 506.6458359 249.6716099 345.7300938 296.5066632 155.1320884 432.6951312
 275.0944719 392.4715909 447.6560463 405.1852049 319.0293354 475.4972875
 324.9137931 460.1574838 346.8618735 207.5941504 321.1570593 408.4522748
 280.4737602 260.130881  248.9751553 390.0591007 422.6557384 317.3483065
 428.7013775 388.8733942 280.9180858 304.9769105 375.3951368 542.2366827
 283.4830625 286.642966  315.0255379 334.9498637 225.5301073 435.0266972
 258.2844373 287.4612857 226.2746931 521.9032613 167.2576832 289.9416166
 428.5278878 362.3936825 427.0902652 350.2567293 289.9788051 229.4763729
 330.3399132 333.6412622 204.9706015 347.7606696 359.071411  255.8132461
 384.2873792 390.6899413 426.4697769 410.7113492 408.663486  388.8733942
 566.4827279 368.9775002 426.6166823 281.9688205 528.1194296 254.270138
 328.490437  270.0235558 388.4791877 532.7518987 372.6622649 439.5221219
 413.0359093 258.3897578 418.306448  347.4322832 338.002819  474.0359477
 295.1505435 368.4853308 316.8423856 375.5628937 414.9470464 215.1133924
 402.2322859 379.6745665 230.4285607 397.5860375 330.3399132 427.8595047
 397.9243472 280.9180858 349.7188171 342.9425511 325.3080808 403.777065
 329.073893  179.5677936 330.3053945 329.4521657 359.2536539 447.2788533
 437.010603  360.7599562 405.1852049 349.6243785 357.9617834 404.1819516
 379.1177043 403.777065  298.4116033 370.1448748 327.5373619 329.3296703
 360.3027176 539.782643  384.320118  248.6994321 324.9137931 525.3
 431.0294192 338.4746803 426.4697769 349.3273991 308.8811246 471.6042781
 334.1040462 432.2644715 431.9409732 352.2271305 442.679094  481.4502553
 315.1136816 474.0359477 517.9682456 276.8570257 386.502204  405.9265001
 539.094857  445.6296014 539.782643  258.8590006 241.5835629 248.9045202
 388.06134   386.6842836 296.7787793 432.6951312 328.391894  286.082996
 594.9327383 379.2705071 129.3073534 358.5992454 237.7271839 263.6600639
 417.3992454 426.6166823 351.132342  252.0484129 428.7013775 308.8811246
 453.8235802 387.6388776 333.7934297 382.3264766 314.8351648 304.6719484
 349.9322263 351.5474153 368.9775002 241.5835629 328.4876805 390.0591007
 358.1767107 398.0302628 379.0989474 435.2996816 429.7       373.1596411
 215.1133924 389.2347826 285.7677903 325.6608734 371.8408378 262.7382894
 435.2996816 368.2236377 407.9840504 270.6413302 446.3055358 594.9327383
 364.5567117 410.334507  396.2272727 364.9172963 371.5607757 341.5790331
 359.071411  399.4885504 398.5471385 262.7518828 372.5986362 268.1063902
 318.8529813 266.4242239 463.4878255 303.6184455 320.7228444 317.8774367
 155.1320884 368.0361872 409.9094942 304.9626213 324.2853898 301.2484147
 418.3832439 255.8132461 313.4263678 391.7776175 285.5349441 210.5529954
 528.1194296 366.4475116 479.1815034 448.7376401 268.2317936 354.9290297
 365.7856869 387.8464186 383.2289501 398.7856151 404.5223876 581.1862853
 379.1177043 420.6071229 262.7518828 509.6428462 433.9377217 362.7826013
 402.6181649 521.9032613 153.8567702 276.8570257 282.4455577 236.317957
 363.026557  276.7611603 450.1518547 428.5278878 420.6071229 423.3342743
 567.1479336 291.5876588 315.1136816 276.4641138 423.3342743 417.3992454
 308.6673131 374.3880746 453.6054641 374.3998366 565.6363899 271.7075935
 311.4017217 388.7703312 404.6302848 317.1019123 330.2843243 372.6622649
 432.6951312 435.6828889 428.5278878 313.1046254 431.070851  365.0466992
 434.9643331 359.513435  295.3146938 431.3933695 367.7018634 486.4525906
 296.5066632 292.1005647 386.6570501 243.2926829 225.3962728 328.4002955
 281.9688205 377.6796051 445.6296014 401.6013439 395.7748471 346.3144567
 378.1810914 431.5275351 429.8377266 298.8512949 158.2073131 574.9569009
 402.2322859 391.1686183 165.9420569 408.4522748 193.8370755 365.0466992
 274.9209028 436.788679  241.5835629 213.1696429 416.7027365 420.7658653
 431.3933695 265.2292161 404.7940075 219.1361494 369.0395777 291.7293233
 304.9769105 134.3416435 416.7027365 394.0689568 364.0328931 270.6413302
 402.2322859 372.0001671 377.9499245 436.788679  388.8733942 419.6792204
 363.4135566 332.2401385 358.6461181 303.4375223 359.6560847 371.5607757
 436.6096727 369.0395777 245.0286449 423.3342743 330.1376548 344.0657334
 179.5677936 309.9975696 425.9346118 414.6546995 372.4363933 207.4330679
 411.3787345 285.1246618 305.8099234 280.5529954 416.7027365 368.9235451
 364.1433756 437.924624  263.2879365 368.0361872 422.9285729 267.5559436
 407.4927597 258.8927892 490.1630471 342.9425511 330.1376548 435.2996816
 475.9160266 254.585034  433.6652367 243.4444691 294.9308661 335.0764617
 310.9380762 308.0947438 454.5697825 241.5835629 534.8302687 310.5419216
 257.6213047 316.2867996 438.0598395 308.026284  301.4388489 250.3276388
 315.1136816 432.1541741 414.6546995 417.3992454 343.3133247 266.5801432
 272.9225211 278.0259967 388.4791877 418.6661867 408.9726027 403.777065
 476.7469268 445.8571731 284.2675894 439.5221219 330.1376548 508.8547696
 357.5091111 219.3176659 254.422531  316.2867996 271.8444649 389.2347826
 585.1969907 385.5163935 379.1177043 367.602212  426.3403897 402.2322859
 474.0359477 539.094857  384.4262295 272.3356364 404.7940075 436.7335835
 404.999731  281.9688205 370.1448748 252.0484129 392.1081081 454.1502676
 248.9751553 360.9595488 385.5163935 296.4610981 455.5515239 384.4262295
 254.422531  389.7565095 421.8018913 378.7113525 539.094857  421.8018913
 412.7568634 404.0667218 409.9094942 303.7913013 416.7027365 423.3342743
 359.071411  382.2917438 289.7314935 386.9077015 182.7902647 237.7271839
 316.8423856 414.8146586 188.7982636]",0.049740204742679706,0.049740204742679706,55.4946734985965,6844.178548920579,82.72955063893782,"KendalltauResult(correlation=0.3951799114303669, pvalue=1.6249941740294132e-49)",0.050017926168780646,33.964638800000046
1,linear_regression,"[322.15798938 269.14637591 338.88617907 310.54074877 290.50142276
 390.39054197 345.92818185 292.21347903 413.2967349  350.55238027
 326.26864586 328.92801871 353.10953522 343.39270104 407.02713689
 308.15239688 328.79842117 330.3519743  377.3955432  367.79899541
 393.83693125 444.5393007  331.40402415 415.61370155 450.78281234
 341.43530356 371.66345513 353.70839783 383.08134595 385.9612304
 380.80024368 385.50411803 341.68026844 337.06719957 459.58626381
 322.61671485 366.38211853 343.42543826 280.29694411 330.50851634
 782.34762141 318.2893679  316.66565828 360.48123304 346.33282839
 374.0432522  365.50711731 333.54877782 320.30650365 362.755706
 329.72879623 443.730549   312.51552224 368.56187337 331.30645612
 354.95693241 333.88551115 362.47171732 434.43844496 401.80872467
 322.70967476 303.73942582 322.07562954 353.61528293 286.13867525
 362.31185857 433.36250862 288.00338501 353.75882185 346.23790111
 423.05761408 441.65947443 413.74566458 360.38952081 293.31649031
 353.63660497 333.87719593 392.37897914 349.03535516 348.64906307
 432.61196274 415.06341763 325.68425634 394.87901594 246.07357315
 262.92664621 382.44644724 333.65469324 265.41723083 317.55013366
 314.11193155 373.77470185 314.64007445 312.469069   336.57201234
 359.04533646 349.10686627 381.79655035 346.74846004 340.45397412
 304.36788075 331.4348561  326.38369812 410.86486494 367.10520304
 363.40966674 381.85468535 314.56380427 327.87851287 319.61045944
 349.07068466 415.96725493 339.65790588 362.34663327 319.88501334
 322.52082508 307.68285332 346.61246838 287.80038978 342.92222256
 401.5176229  335.2148454  340.95136245 409.55109879 448.24460609
 413.66206111 380.96838439 287.03226396 442.65268577 356.21298765
 360.43520722 332.73723706 258.64443586 337.87204247 377.38595687
 349.85310181 359.78604715 456.83815155 381.86545941 330.85026975
 334.03943384 342.19795173 385.21497669 297.58626085 335.73321206
 342.8984172  303.24790274 357.8641617  391.48222532 304.91206213
 313.22763418 388.66653245 404.8512428  398.28177987 383.51270324
 367.40807697 404.04006042 341.05789094 383.48322929 261.72562744
 279.46186904 400.78254106 378.39013797 346.4199338  396.54709373
 353.71318436 382.09395906 450.15154164 255.60664877 406.89892725
 403.19409183 353.20877    419.78431984 330.65901479 408.84224091
 321.94347604 387.83171625 331.73672098 351.97454723 385.26980715
 302.41076464 422.47409974 352.71834774 399.38128508 354.51825229
 368.48406304 310.45048301 407.55975215 336.66509513 348.29007796
 351.60749798 329.80021517 364.48327816 331.88146782 309.42100219
 166.87981536 403.46250511 450.36801093 392.89611326 384.88095434
 309.30215081 246.52557213 371.21290685 411.28757473 387.02866205
 359.01790394 312.43064207 317.8123605  270.39966228 434.69130072
 334.61575709 352.48600127 259.74908789 440.69527538 433.46572473
 356.06422798 370.75357187 381.17585061 357.67647727 315.10285481
 351.60700302 272.12175188 412.66130765 316.40709405 286.90897889
 341.02852135 314.8817069  409.79960086 351.98632909 363.9667105
 425.06266936 392.87264122 346.93744263 386.88434646 412.05346823
 351.77393344 371.0468189  287.3462524  452.12172744 302.16065418
 380.84953135 286.38087441 437.78493244 328.19700256 335.76260858
 328.91082409 350.16747876 316.60932355 377.10150414 274.32239151
 368.03381533 494.85223751 239.46037637 373.33207689 363.46757859
 338.90682337 395.80731659 249.98186441 446.09960152 335.58196096
 311.98020859 378.88731081 396.65897355 314.56290748 390.12456825
 308.99669741 366.46762005 356.80833482 185.44135649 410.88749071
 357.49272538 295.53133909 383.43707134 352.13838501 354.83755756
 404.59046328 342.8100132  377.9585002  509.25997753 315.27031336
 468.4993651  379.78369027 386.27185029 404.47580344 326.26660391
 348.44714259 382.36322682 291.09122246 305.50075786 487.6970107
 354.47568712 297.68894061 336.20067372 359.79488155 322.97852536
 313.24687855 425.32427148 352.05194528 383.34598423 398.60637766
 418.24183353 383.92006458 421.00033834 433.03475449 334.7316924
 391.14292454 353.233492   460.39421853 476.38019656 213.79943887
 359.29063407 336.84100234 410.43683208 491.70313055 415.89033497
 297.74536154 344.80990104 209.86570868 419.17670984 342.1396149
 281.2559927  387.04711669 305.41879317 344.32739675 451.9116312
 406.38029353 411.37076921 368.36595724 328.37424362 328.10321592
 404.65699384 324.32898822 365.67766053 348.34978105 374.74922103
 330.43994212 378.79357839 354.86224352 404.21895856 324.43186855
 419.15671784 330.64035699 374.52985113 316.99527778 342.88695152
 356.55459067 411.36251068 432.54478699 339.80783914 272.69763707
 480.37764594 415.36637427 410.23664843 365.87048534 234.73568414
 426.59279254 290.36216818 373.68977982 271.84492585 296.38671063
 415.18231354 359.27841576 333.23069633 306.95861957 337.36431942
 450.25990141 337.88003141 350.87492674 316.7638828  364.43564923
 347.73426357 231.99707224 354.77486108 457.19701532 343.86582299
 324.48454247 326.48597478 329.67508965 326.66088519 300.58927145
 316.09959674 288.23560748 332.20982959 434.11167104 295.79977537
 379.01990863 370.90165972 381.24041442 270.80561361 369.72030095
 432.53917769 410.09877248 358.55560593 356.21214    307.92207063
 325.4950931  407.31303681 373.69761938 349.9345432  361.86431046
 349.99493386 340.1723113  405.88939567 352.68608362 398.15993096
 346.09790995 395.59866289 410.72767044 386.29139482 395.57831805
 294.1550553  468.89885304 346.28991122 325.44592326 392.77722443
 458.44333433 331.88761845 340.5448423  340.76882792 304.84643375
 403.32157465 328.47726174 448.7864083  359.94108127 395.32383727
 403.7796616  393.1467609  313.83015161 331.08435525 306.25387167
 383.26717853 382.98583302 351.29810027 353.37220222 485.54865455
 351.82342352 453.8027719  313.2285604  363.00491704 338.95810621
 373.10276291 358.83492419 354.63008667 362.34042642 380.5388657
 334.67824477 381.77473484 420.41009566 363.81078589 355.39103581
 382.03971734 303.74151333 338.5044723  282.83559914 325.45310689
 439.633523   288.17312595 279.45317402 414.63504566 361.98795833
 197.62559161 381.61561506 291.82193932 446.90551991 429.40505345
 360.4346371  360.1059712  316.74289446 331.82270743 338.06318324
 297.02638197 346.32665811 284.55840762 445.01601083 449.78961321
 331.97760862 416.9114513  308.93728501 251.92554504 337.75554451
 358.12785029 383.57693781 346.35518388 421.77666158 373.48816365
 463.6589648  365.90129419 306.55061144 337.23347797 377.24248101
 274.65646906 372.1205507  340.11533067 304.42028162 331.96628246
 431.47747288 361.04703536 328.23390723 466.40059734 396.49561423
 353.63312137 330.31854529 419.99848205 363.13860502 374.02136745
 342.66312677 291.71571041 331.22391181 417.0221851  363.4696271
 418.49396292 251.86121859 400.77723612 352.41690762 355.71352859
 326.65137626 295.22769197 295.56262918 305.95126008 378.75534147
 371.25204776 372.59294062 283.52112294 348.48815141 318.06488276
 286.39500545 356.87817468 352.46882501 328.1377131  367.99363447
 290.23795092 378.57651179 386.49668988 337.65483228 373.77756085
 428.91546815 338.36756201 351.31593995 318.02109769 436.11300434
 644.85935931 375.28873671 417.09016076 264.11219686 415.47020379
 256.94803972 373.10813527 317.50724239 421.30667457 348.21438617
 444.35714737 334.61190827 324.52952097 341.51796757 290.99757162
 328.67829042 374.55622515 279.36984952 356.91636209 286.67323354
 342.26320939 383.10936654 436.08191388 328.12035509 272.21493526
 332.99368452 497.17762034 408.95137446 380.38188854 390.76700849
 423.29014354 377.18812601 361.50945147 330.62440679 356.59141434
 430.49764487 348.03838695 364.71909409 411.862513   348.55249179
 298.98461092 394.79041668 373.41474807 320.87446594 372.52487449
 339.92219038 371.77625886 446.81311644 449.44108826 406.67779377
 307.76335363 359.44966306 333.68836416 390.81486535 383.86019928
 268.21157799 348.79943647 394.23615124 287.8188858  362.26187507
 329.67423169 408.84620259 349.95763856 320.10453896 355.50735763
 292.12427847 420.31293232 338.35745054 293.91195574 367.38112414
 409.42813294 276.8135226  367.29448647 364.53445912 376.02039332
 314.24083204 379.47772166 383.02688252 330.78780733 382.20432987
 297.65130464 400.3724261  299.05090164 328.78223658 366.36775117
 337.85413078 370.07535893]",0.20461367676655484,0.20461367676655484,57.88022152171283,5728.713388431888,75.68826453573823,"KendalltauResult(correlation=0.3763844983726323, pvalue=3.989326165012293e-45)",0.20462296471407615,46.30219427956564
2,random_forest,"[303.57343764 301.80937439 358.87405232 353.37753383 257.97204456
 369.58229835 391.32204061 306.54124093 367.5819173  329.65362191
 360.56166197 345.08655267 367.27021525 295.79491848 430.21955204
 244.31218525 302.20886845 323.33472628 421.39160637 369.04802286
 348.76294644 362.54297832 313.20447365 422.7811025  510.00495868
 390.95170375 299.70071569 357.85077812 418.05209858 397.11393748
 347.86368747 424.77521339 354.28596271 346.82280703 428.5262279
 372.12138873 360.19305463 393.70687271 268.83560073 365.58471083
 344.34634367 291.48048227 425.03626027 341.22969949 365.08223898
 398.01783843 357.93108629 377.55882644 373.52431467 313.17763067
 362.41638849 462.70152794 344.91842176 264.02502347 339.25115279
 368.13993788 283.97129335 352.47095731 425.43682479 439.27363657
 299.8533208  317.88875311 302.96405415 386.81616111 274.24818182
 350.01626288 437.88545152 274.00747117 367.12376177 322.71687792
 432.18593632 494.2924556  409.07433127 289.85456038 257.72254642
 395.70857961 340.85700389 382.09669795 304.6177409  320.3892298
 451.75933511 402.74867325 284.13161993 416.79869506 304.82708232
 224.58191502 367.93957797 356.28209723 239.62928813 348.15218617
 351.69387682 393.02647279 370.55624866 333.89261278 331.12555639
 292.24169484 356.63418877 390.54998837 358.7486601  297.20840485
 300.58811574 396.2336335  313.49238579 382.14151061 352.18069264
 357.47703955 405.72993704 305.47759677 327.83559383 356.21403896
 381.37581229 419.12277484 365.63560562 276.68332883 350.26981594
 341.62556943 246.62629194 353.92101509 336.44465705 319.39985196
 374.84636093 331.44179479 344.96565249 534.69476009 385.64223151
 455.80847819 387.81586436 268.8802551  382.49155459 436.85035543
 401.6013439  388.44577204 365.44787707 313.02454115 351.80196574
 373.83892933 410.08645191 404.58409525 379.37511231 281.80651092
 341.13750221 361.96403873 430.46985295 384.64652781 342.7573602
 333.40457711 344.49805403 392.0663822  400.55920807 421.28481755
 363.15373084 369.72462224 391.94787938 374.7631886  395.91989534
 348.0704313  370.00000859 353.61864363 368.11309993 280.45146251
 311.94351946 379.67981548 361.61199685 288.84965676 409.04763944
 329.17283539 422.56272054 479.82128076 266.46561258 371.39225937
 376.97139106 371.44311133 378.28805679 374.72604405 352.25474969
 283.6743453  408.67028732 309.15205924 292.92137555 429.53418087
 290.19828267 403.1491675  417.15622536 370.34418177 339.58440335
 436.63485227 305.87415519 422.91291052 324.28766575 331.9610858
 333.65778722 306.00348243 320.19657049 312.34837123 291.07111471
 383.65507307 359.70799453 376.23889498 328.03546248 363.76609225
 286.46547246 275.24730934 341.06054808 383.93453741 409.71092146
 335.61651273 321.66257489 342.36649851 237.76364285 438.22668086
 264.98090084 298.61914567 252.88497792 490.87576521 403.59703303
 376.03415008 407.48982523 308.24303726 366.18138005 371.32323806
 312.20981567 304.85264823 392.46160281 321.96806953 264.20274698
 322.81510398 352.53888256 255.8132461  366.25661319 306.17417001
 406.35793791 390.1351461  346.7968733  375.91433462 400.63736916
 388.76605333 381.65078035 288.30740683 443.96805017 307.40064254
 321.34516159 279.63606925 405.2394028  428.73046791 339.03245057
 422.85625262 360.98370407 252.88105633 381.11699025 342.3887994
 339.38011619 558.03691345 270.24521295 367.58422994 370.89237757
 386.93432268 384.14387257 287.09224586 465.86140279 373.26946522
 322.91649614 397.5860375  362.70614879 350.32292992 333.11190087
 285.69654378 363.10163601 372.65895337 339.92653768 403.47135879
 364.33732671 187.11902225 380.8562481  372.47234901 366.45633199
 418.84193778 344.55560712 361.65635491 392.91864257 350.22953773
 468.43001056 352.92358943 376.31844375 409.77014058 302.31575307
 371.47681464 361.07064192 337.46855384 339.05809105 414.50591891
 368.91052652 294.7990185  304.09657747 365.86104771 354.81193563
 303.71872665 407.98569572 357.90212615 355.96643229 451.04036985
 344.39847409 426.16900308 428.90525654 360.67221447 354.95412633
 444.32839821 341.87540753 491.96920788 408.93757136 267.94488764
 341.45975245 357.03685416 526.32222879 411.81439714 431.76448833
 260.09562806 286.2063822  260.5852109  359.99262283 353.91295442
 291.68698459 429.93738234 360.49437498 334.48300574 490.06506694
 379.14172636 343.5759284  351.55364444 248.34340835 305.34377948
 419.77325696 374.73540978 384.65923548 290.12478179 382.84100157
 340.709382   439.61685454 360.18158116 433.52029227 375.4440988
 325.80047662 311.99950744 335.00036122 322.54118353 383.66172912
 304.68043263 401.06482261 400.6025778  358.47477764 304.74428189
 489.6841745  402.31959861 425.61379032 370.82457034 287.09224586
 409.46132084 277.91965731 325.77496703 316.50628077 330.03947144
 399.59283305 364.06678371 355.2545714  285.7609203  363.3365697
 478.83793358 368.71877321 351.94286506 356.76921301 390.33020257
 347.22572897 332.04597555 314.54747952 404.75096656 365.78593209
 301.42864863 347.28209781 274.50138144 362.01606804 269.03448409
 373.43168719 341.62354537 317.20214492 383.4548775  223.55841856
 370.80333489 372.65086771 296.95260831 284.43895208 337.7629615
 419.98638295 255.8132461  384.90835212 349.53403568 288.9894339
 272.14566385 437.06038422 352.30984878 366.48079472 397.99364958
 301.49446604 337.35154    390.10651799 354.64368546 386.97893307
 361.48025027 391.15387338 492.83417437 375.45418617 397.22198984
 308.48263478 500.23849643 381.5014391  333.322092   358.70173023
 513.17434117 295.46293844 334.33334161 373.81691985 299.48054761
 391.70042182 296.05367085 470.2754388  391.82479727 397.22198984
 422.38466968 424.47798535 337.33673972 357.50875004 316.95294558
 422.68142112 418.28949974 282.59042125 356.93451138 466.31032835
 350.40740474 551.6406553  322.85012    327.5239597  322.75212737
 405.13166632 348.07184293 274.36331689 371.69988459 429.53418087
 386.14338569 421.82882618 414.23145042 378.48107374 356.29515381
 355.05387796 357.48101011 295.53469107 328.30949799 319.94416546
 487.40994292 339.92108079 298.52703679 441.1353042  324.54843516
 240.70594829 428.24863417 286.88335389 372.68556842 400.16094567
 401.6013439  410.4112123  309.23369445 344.58813815 342.15420276
 342.03711186 319.29645283 169.85485194 557.55111891 370.70081346
 384.0103348  404.72607697 340.36866183 252.39374779 325.47282543
 296.95542341 420.66828207 291.01786605 387.93131316 386.35036832
 433.74974751 317.85876677 289.08557888 367.09515834 350.47452285
 289.79179174 339.30390129 334.89502123 244.17099549 387.22811426
 355.12974849 302.48241003 355.64659385 457.80528662 377.76010154
 396.46433606 396.34144953 366.6749825  385.07236927 345.06951622
 321.93402024 361.31724703 296.99951841 386.58314904 348.50118713
 432.43471037 236.66499202 373.70787679 376.12520524 366.68382392
 328.24738934 186.76735046 303.44551878 378.66965615 348.51922844
 371.25282336 271.46007744 364.18292496 284.53829823 328.27400282
 299.32802354 394.44668501 391.08685158 370.18065946 393.62827648
 272.19011773 370.52273991 334.65847795 344.61585159 405.71579241
 253.60899047 371.2894124  384.04631869 323.50815018 387.14628791
 376.88701921 371.89736829 402.05022499 247.6803718  337.97524812
 334.65241757 394.88650897 374.06883349 402.65267678 307.32342135
 520.19642253 320.14062377 294.99368481 343.11661955 366.44204221
 353.32573812 347.8528382  298.14145501 349.34742781 399.14035303
 361.71325962 418.34885002 366.31309843 322.67457104 292.87176724
 306.4677393  457.72770444 379.88645721 377.41924606 429.12675579
 448.94280938 392.30866719 344.75442173 424.98558888 364.24187876
 459.58041568 351.03748554 243.45456554 373.77611554 340.14581649
 271.05836174 368.31557596 360.26280875 335.52374827 375.97032877
 365.57344861 379.60591895 465.76217368 506.20551945 534.69476009
 375.03670285 286.98609358 367.09515834 380.83986483 397.8869765
 283.38637141 380.36592411 351.71442958 332.52242851 445.07758124
 390.31744068 385.58231609 332.10811773 289.34967789 408.81119666
 360.7983798  366.011588   357.47099664 289.47132936 381.03125031
 531.59720498 293.56603816 402.7080031  378.46056402 379.20039589
 306.65329139 387.76873989 422.97817257 299.21041952 400.54345001
 287.03004556 418.96564262 292.17133817 243.15286842 387.71133579
 397.7145375  399.92725041]",0.48100756995512295,0.48100756995512295,43.53154113774165,3738.006042656416,61.13923488772505,"KendalltauResult(correlation=0.512418974418102, pvalue=4.399910961683864e-82)",0.48112656905117956,29.709729987000003
